team,association,variable,Unit,Date,Value
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2001M10,6
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2001M11,7
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2001M12,7
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2002M1,7
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2002M2,7
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2002M3,7
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2002M4,8
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2002M5,8
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2002M7,4
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2002M8,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2002M9,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2002M10,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2002M11,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2002M12,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2003M1,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2003M2,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2003M3,2
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2003M4,2
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2003M5,2
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2003M6,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2003M7,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2003M8,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2003M9,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2003M10,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2003M11,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2003M12,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2004M1,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2004M2,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2004M3,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2004M4,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2004M5,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2004M6,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2004M7,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2004M8,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2004M9,3
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2004M10,4
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2004M11,4
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2004M12,5
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2005M1,5
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2005M2,5
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2005M3,5
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2005M4,7
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2005M5,8
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2005M6,9
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2005M7,8
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2005M8,8
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2005M9,8
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2005M10,8
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2005M11,6
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2005M12,5
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2006M1,5
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2006M2,6
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2006M3,6
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2006M4,5
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2006M5,5
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2006M7,7
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2006M8,7
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2006M9,10
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2006M10,10
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2006M11,12
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2006M12,12
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2007M1,12
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2007M2,10
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2007M3,10
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2007M4,9
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2007M5,9
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2007M6,7
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2007M7,9
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2007M8,8
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2007M9,7
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2007M10,6
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2007M11,4
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2007M12,4
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2008M1,4
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2008M2,4
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2008M3,4
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2008M4,4
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2008M5,4
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2008M6,4
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2008M7,1
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2008M8,1
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2008M9,1
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2008M10,1
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2008M11,1
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2008M12,1
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2009M1,1
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2009M2,1
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2009M3,1
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2009M4,1
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2009M5,1
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2009M6,1
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2009M7,2
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2009M8,2
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2009M9,2
Spain,FIFA - International Federation of Association Football,Rank,1 = the best team,2009M10,2
